date,datetime,cash_type,card,money,coffee_name
6/5/24,6/5/24 10:40,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/5/24,6/5/24 19:43,card,ANON-0000-0000-0263,32.82,Americano with Milk
6/5/24,6/5/24 19:59,card,ANON-0000-0000-0264,37.72,Latte
6/5/24,6/5/24 20:10,card,ANON-0000-0000-0220,37.72,Cocoa
6/5/24,6/5/24 20:12,card,ANON-0000-0000-0220,27.92,Cortado
6/6/24,6/6/24 8:52,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/6/24,6/6/24 8:54,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/6/24,6/6/24 10:36,card,ANON-0000-0000-0001,37.72,Latte
6/6/24,6/6/24 12:17,card,ANON-0000-0000-0265,27.92,Americano
6/6/24,6/6/24 15:11,card,ANON-0000-0000-0224,32.82,Americano with Milk
6/6/24,6/6/24 15:24,card,ANON-0000-0000-0266,37.72,Cappuccino
6/6/24,6/6/24 21:14,card,ANON-0000-0000-0267,37.72,Latte
6/6/24,6/6/24 21:15,card,ANON-0000-0000-0267,37.72,Latte
6/6/24,6/6/24 21:18,card,ANON-0000-0000-0206,37.72,Cappuccino
6/6/24,6/6/24 21:19,card,ANON-0000-0000-0206,32.82,Americano with Milk
6/6/24,6/6/24 21:21,card,ANON-0000-0000-0267,37.72,Latte
6/7/24,6/7/24 8:18,card,ANON-0000-0000-0268,37.72,Cappuccino
6/7/24,6/7/24 10:35,card,ANON-0000-0000-0269,23.02,Espresso
6/7/24,6/7/24 13:34,card,ANON-0000-0000-0164,32.82,Americano with Milk
6/7/24,6/7/24 16:45,card,ANON-0000-0000-0270,27.92,Cortado
6/7/24,6/7/24 16:47,card,ANON-0000-0000-0270,27.92,Cortado
6/8/24,6/8/24 9:04,card,ANON-0000-0000-0271,27.92,Cortado
6/8/24,6/8/24 9:26,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/8/24,6/8/24 20:24,card,ANON-0000-0000-0134,37.72,Cappuccino
6/8/24,6/8/24 20:25,card,ANON-0000-0000-0134,37.72,Cappuccino
6/9/24,6/9/24 8:15,card,ANON-0000-0000-0097,37.72,Latte
6/9/24,6/9/24 10:30,card,ANON-0000-0000-0272,37.72,Latte
6/9/24,6/9/24 10:52,card,ANON-0000-0000-0273,37.72,Cappuccino
6/9/24,6/9/24 11:04,card,ANON-0000-0000-0141,27.92,Cortado
6/9/24,6/9/24 11:07,card,ANON-0000-0000-0274,23.02,Espresso
6/9/24,6/9/24 11:52,card,ANON-0000-0000-0275,37.72,Cappuccino
6/9/24,6/9/24 12:11,card,ANON-0000-0000-0276,32.82,Americano with Milk
6/9/24,6/9/24 12:13,card,ANON-0000-0000-0276,37.72,Latte
6/9/24,6/9/24 12:14,card,ANON-0000-0000-0276,37.72,Latte
6/9/24,6/9/24 15:10,card,ANON-0000-0000-0277,27.92,Cortado
6/9/24,6/9/24 16:17,card,ANON-0000-0000-0278,37.72,Cappuccino
6/9/24,6/9/24 19:21,card,ANON-0000-0000-0279,32.82,Americano with Milk
6/9/24,6/9/24 21:05,card,ANON-0000-0000-0280,27.92,Americano
6/10/24,6/10/24 12:47,card,ANON-0000-0000-0281,37.72,Cappuccino
6/10/24,6/10/24 12:56,card,ANON-0000-0000-0097,37.72,Latte
6/10/24,6/10/24 19:04,card,ANON-0000-0000-0282,37.72,Hot Chocolate
6/10/24,6/10/24 19:05,card,ANON-0000-0000-0282,37.72,Hot Chocolate
6/10/24,6/10/24 19:37,card,ANON-0000-0000-0283,37.72,Latte
6/10/24,6/10/24 19:38,card,ANON-0000-0000-0283,37.72,Latte
6/11/24,6/11/24 10:38,card,ANON-0000-0000-0284,32.82,Americano with Milk
6/11/24,6/11/24 18:48,card,ANON-0000-0000-0285,37.72,Latte
6/11/24,6/11/24 18:49,card,ANON-0000-0000-0285,37.72,Latte
6/11/24,6/11/24 21:17,card,ANON-0000-0000-0286,37.72,Hot Chocolate
6/11/24,6/11/24 21:27,card,ANON-0000-0000-0287,32.82,Americano with Milk
6/11/24,6/11/24 21:28,card,ANON-0000-0000-0287,32.82,Americano with Milk
6/12/24,6/12/24 10:18,card,ANON-0000-0000-0288,37.72,Hot Chocolate
6/12/24,6/12/24 11:51,card,ANON-0000-0000-0289,37.72,Cappuccino
6/12/24,6/12/24 17:41,card,ANON-0000-0000-0283,37.72,Latte
6/12/24,6/12/24 17:47,card,ANON-0000-0000-0290,37.72,Latte
6/12/24,6/12/24 20:16,card,ANON-0000-0000-0256,37.72,Hot Chocolate
6/12/24,6/12/24 20:25,card,ANON-0000-0000-0291,32.82,Americano with Milk
6/13/24,6/13/24 8:54,card,ANON-0000-0000-0292,27.92,Americano
6/13/24,6/13/24 8:57,card,ANON-0000-0000-0097,37.72,Latte
6/13/24,6/13/24 9:50,card,ANON-0000-0000-0293,32.82,Americano with Milk
6/13/24,6/13/24 9:57,card,ANON-0000-0000-0141,27.92,Cortado
6/13/24,6/13/24 17:04,card,ANON-0000-0000-0294,32.82,Americano with Milk
6/13/24,6/13/24 17:27,card,ANON-0000-0000-0295,37.72,Hot Chocolate
6/13/24,6/13/24 19:22,card,ANON-0000-0000-0296,37.72,Latte
6/13/24,6/13/24 20:20,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/13/24,6/13/24 20:43,card,ANON-0000-0000-0012,23.02,Espresso
6/13/24,6/13/24 20:45,card,ANON-0000-0000-0295,23.02,Espresso
6/13/24,6/13/24 20:48,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/13/24,6/13/24 21:02,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/14/24,6/14/24 7:46,card,ANON-0000-0000-0141,27.92,Cortado
6/14/24,6/14/24 10:30,card,ANON-0000-0000-0297,27.92,Americano
6/14/24,6/14/24 12:14,card,ANON-0000-0000-0097,37.72,Latte
6/14/24,6/14/24 18:29,card,ANON-0000-0000-0298,32.82,Americano with Milk
6/15/24,6/15/24 11:26,card,ANON-0000-0000-0299,37.72,Cappuccino
6/15/24,6/15/24 12:21,card,ANON-0000-0000-0300,37.72,Latte
6/15/24,6/15/24 12:22,card,ANON-0000-0000-0300,32.82,Americano with Milk
6/15/24,6/15/24 12:23,card,ANON-0000-0000-0300,23.02,Espresso
6/15/24,6/15/24 12:24,card,ANON-0000-0000-0300,37.72,Cocoa
6/15/24,6/15/24 12:25,card,ANON-0000-0000-0300,32.82,Americano with Milk
6/15/24,6/15/24 16:03,card,ANON-0000-0000-0301,32.82,Americano with Milk
6/15/24,6/15/24 18:14,card,ANON-0000-0000-0302,27.92,Americano
6/16/24,6/16/24 10:43,card,ANON-0000-0000-0059,32.82,Americano with Milk
6/16/24,6/16/24 10:58,card,ANON-0000-0000-0303,37.72,Latte
6/16/24,6/16/24 11:00,card,ANON-0000-0000-0303,37.72,Hot Chocolate
6/16/24,6/16/24 11:01,card,ANON-0000-0000-0303,37.72,Hot Chocolate
6/16/24,6/16/24 12:49,card,ANON-0000-0000-0276,32.82,Americano with Milk
6/16/24,6/16/24 14:00,card,ANON-0000-0000-0274,23.02,Espresso
6/16/24,6/16/24 15:02,card,ANON-0000-0000-0304,32.82,Americano with Milk
6/16/24,6/16/24 15:05,card,ANON-0000-0000-0304,32.82,Americano with Milk
6/16/24,6/16/24 15:44,card,ANON-0000-0000-0305,37.72,Hot Chocolate
6/16/24,6/16/24 16:47,card,ANON-0000-0000-0306,37.72,Hot Chocolate
6/16/24,6/16/24 17:45,card,ANON-0000-0000-0059,32.82,Americano with Milk
6/16/24,6/16/24 17:46,card,ANON-0000-0000-0059,32.82,Americano with Milk
6/17/24,6/17/24 8:57,card,ANON-0000-0000-0307,27.92,Americano
6/17/24,6/17/24 10:12,card,ANON-0000-0000-0308,27.92,Cortado
6/17/24,6/17/24 10:13,card,ANON-0000-0000-0308,27.92,Cortado
6/17/24,6/17/24 10:55,card,ANON-0000-0000-0042,37.72,Cappuccino
6/17/24,6/17/24 14:51,card,ANON-0000-0000-0164,37.72,Cappuccino
6/17/24,6/17/24 16:50,card,ANON-0000-0000-0012,37.72,Cappuccino
6/17/24,6/17/24 16:51,card,ANON-0000-0000-0012,37.72,Cappuccino
6/17/24,6/17/24 16:52,card,ANON-0000-0000-0012,27.92,Americano
6/17/24,6/17/24 18:51,card,ANON-0000-0000-0309,27.92,Americano
6/17/24,6/17/24 21:16,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/18/24,6/18/24 14:04,card,ANON-0000-0000-0299,27.92,Americano
6/18/24,6/18/24 14:05,card,ANON-0000-0000-0299,37.72,Cappuccino
6/18/24,6/18/24 19:20,card,ANON-0000-0000-0154,37.72,Cappuccino
6/18/24,6/18/24 19:21,card,ANON-0000-0000-0154,37.72,Cappuccino
6/18/24,6/18/24 20:35,card,ANON-0000-0000-0310,27.92,Cortado
6/18/24,6/18/24 21:20,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/18/24,6/18/24 21:22,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/19/24,6/19/24 7:47,card,ANON-0000-0000-0311,37.72,Latte
6/19/24,6/19/24 8:17,card,ANON-0000-0000-0141,27.92,Cortado
6/19/24,6/19/24 10:54,card,ANON-0000-0000-0312,27.92,Americano
6/19/24,6/19/24 11:11,card,ANON-0000-0000-0313,37.72,Latte
6/19/24,6/19/24 11:12,card,ANON-0000-0000-0313,37.72,Cocoa
6/19/24,6/19/24 14:21,card,ANON-0000-0000-0164,32.82,Americano with Milk
6/19/24,6/19/24 18:28,card,ANON-0000-0000-0153,37.72,Cappuccino
6/19/24,6/19/24 18:29,card,ANON-0000-0000-0153,37.72,Latte
6/19/24,6/19/24 19:31,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/19/24,6/19/24 21:28,card,ANON-0000-0000-0192,37.72,Cappuccino
6/19/24,6/19/24 21:30,card,ANON-0000-0000-0192,32.82,Americano with Milk
6/20/24,6/20/24 10:50,card,ANON-0000-0000-0097,37.72,Latte
6/20/24,6/20/24 18:59,card,ANON-0000-0000-0314,37.72,Latte
6/20/24,6/20/24 19:00,card,ANON-0000-0000-0314,37.72,Latte
6/20/24,6/20/24 21:39,card,ANON-0000-0000-0257,37.72,Latte
6/20/24,6/20/24 21:57,card,ANON-0000-0000-0009,37.72,Latte
6/20/24,6/20/24 21:59,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/21/24,6/21/24 9:59,card,ANON-0000-0000-0311,37.72,Latte
6/21/24,6/21/24 10:01,card,ANON-0000-0000-0315,27.92,Americano
6/21/24,6/21/24 13:19,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/21/24,6/21/24 13:20,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/21/24,6/21/24 18:12,card,ANON-0000-0000-0316,23.02,Espresso
6/21/24,6/21/24 19:30,card,ANON-0000-0000-0009,37.72,Latte
6/21/24,6/21/24 19:47,card,ANON-0000-0000-0154,37.72,Cappuccino
6/21/24,6/21/24 19:48,card,ANON-0000-0000-0154,37.72,Cappuccino
6/21/24,6/21/24 19:49,card,ANON-0000-0000-0180,37.72,Cappuccino
6/21/24,6/21/24 19:51,card,ANON-0000-0000-0180,37.72,Cappuccino
6/21/24,6/21/24 19:52,card,ANON-0000-0000-0180,27.92,Americano
6/21/24,6/21/24 19:55,card,ANON-0000-0000-0311,32.82,Americano with Milk
6/22/24,6/22/24 8:39,card,ANON-0000-0000-0141,27.92,Cortado
6/22/24,6/22/24 9:37,card,ANON-0000-0000-0311,32.82,Americano with Milk
6/22/24,6/22/24 12:53,card,ANON-0000-0000-0317,32.82,Americano with Milk
6/22/24,6/22/24 15:37,card,ANON-0000-0000-0009,37.72,Latte
6/22/24,6/22/24 22:10,card,ANON-0000-0000-0318,37.72,Cappuccino
6/23/24,6/23/24 18:12,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/23/24,6/23/24 18:13,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/23/24,6/23/24 21:06,card,ANON-0000-0000-0319,37.72,Cappuccino
6/23/24,6/23/24 21:29,card,ANON-0000-0000-0320,37.72,Latte
6/23/24,6/23/24 21:30,card,ANON-0000-0000-0320,37.72,Cappuccino
6/24/24,6/24/24 11:44,card,ANON-0000-0000-0164,32.82,Americano with Milk
6/24/24,6/24/24 11:49,card,ANON-0000-0000-0180,37.72,Cappuccino
6/24/24,6/24/24 11:50,card,ANON-0000-0000-0180,37.72,Cappuccino
6/24/24,6/24/24 15:02,card,ANON-0000-0000-0321,37.72,Latte
6/24/24,6/24/24 16:46,card,ANON-0000-0000-0203,37.72,Cappuccino
6/24/24,6/24/24 16:47,card,ANON-0000-0000-0203,37.72,Cappuccino
6/25/24,6/25/24 8:19,card,ANON-0000-0000-0322,37.72,Latte
6/25/24,6/25/24 10:28,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/25/24,6/25/24 10:29,card,ANON-0000-0000-0040,32.82,Americano with Milk
6/25/24,6/25/24 11:34,card,ANON-0000-0000-0203,37.72,Cappuccino
6/26/24,6/26/24 9:33,card,ANON-0000-0000-0323,37.72,Latte
6/26/24,6/26/24 16:32,card,ANON-0000-0000-0324,23.02,Espresso
6/26/24,6/26/24 16:34,card,ANON-0000-0000-0325,27.92,Americano
6/26/24,6/26/24 21:21,card,ANON-0000-0000-0009,37.72,Latte
6/26/24,6/26/24 21:27,card,ANON-0000-0000-0009,37.72,Cappuccino
6/26/24,6/26/24 21:28,card,ANON-0000-0000-0206,32.82,Americano with Milk
6/27/24,6/27/24 9:15,card,ANON-0000-0000-0326,32.82,Americano with Milk
6/27/24,6/27/24 16:11,card,ANON-0000-0000-0327,27.92,Cortado
6/27/24,6/27/24 21:44,card,ANON-0000-0000-0328,32.82,Americano with Milk
6/27/24,6/27/24 21:50,card,ANON-0000-0000-0329,37.72,Cappuccino
6/28/24,6/28/24 8:08,card,ANON-0000-0000-0141,27.92,Cortado
6/28/24,6/28/24 17:51,card,ANON-0000-0000-0274,23.02,Espresso
6/28/24,6/28/24 21:50,card,ANON-0000-0000-0330,32.82,Americano with Milk
6/28/24,6/28/24 21:52,card,ANON-0000-0000-0331,37.72,Latte
6/28/24,6/28/24 22:28,card,ANON-0000-0000-0332,37.72,Cappuccino
6/29/24,6/29/24 9:47,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/29/24,6/29/24 11:40,card,ANON-0000-0000-0333,32.82,Americano with Milk
6/29/24,6/29/24 11:41,card,ANON-0000-0000-0333,32.82,Americano with Milk
6/29/24,6/29/24 12:30,card,ANON-0000-0000-0334,37.72,Cappuccino
6/29/24,6/29/24 12:31,card,ANON-0000-0000-0334,37.72,Cappuccino
6/29/24,6/29/24 17:23,card,ANON-0000-0000-0335,37.72,Cappuccino
6/29/24,6/29/24 17:24,card,ANON-0000-0000-0335,37.72,Hot Chocolate
6/29/24,6/29/24 21:27,card,ANON-0000-0000-0009,37.72,Latte
6/30/24,6/30/24 10:28,card,ANON-0000-0000-0336,37.72,Latte
6/30/24,6/30/24 13:05,card,ANON-0000-0000-0337,23.02,Espresso
6/30/24,6/30/24 16:54,card,ANON-0000-0000-0009,37.72,Hot Chocolate
6/30/24,6/30/24 21:04,card,ANON-0000-0000-0097,32.82,Americano with Milk
7/1/24,7/1/24 18:07,card,ANON-0000-0000-0012,23.02,Espresso
7/1/24,7/1/24 18:56,card,ANON-0000-0000-0338,37.72,Cappuccino
7/1/24,7/1/24 18:57,card,ANON-0000-0000-0339,37.72,Cappuccino
7/2/24,7/2/24 10:42,card,ANON-0000-0000-0304,32.82,Americano with Milk
7/2/24,7/2/24 10:45,card,ANON-0000-0000-0304,27.92,Americano
7/2/24,7/2/24 12:48,card,ANON-0000-0000-0019,37.72,Latte
7/2/24,7/2/24 14:03,card,ANON-0000-0000-0340,27.92,Americano
7/2/24,7/2/24 16:31,card,ANON-0000-0000-0341,32.82,Americano with Milk
7/2/24,7/2/24 22:02,card,ANON-0000-0000-0329,32.82,Americano with Milk
7/3/24,7/3/24 13:51,card,ANON-0000-0000-0012,32.82,Americano with Milk
7/3/24,7/3/24 16:01,card,ANON-0000-0000-0342,37.72,Cappuccino
7/3/24,7/3/24 16:50,card,ANON-0000-0000-0343,37.72,Cappuccino
7/3/24,7/3/24 16:53,card,ANON-0000-0000-0270,32.82,Americano with Milk
7/3/24,7/3/24 16:54,card,ANON-0000-0000-0344,32.82,Americano with Milk
7/3/24,7/3/24 16:55,card,ANON-0000-0000-0270,37.72,Latte
7/3/24,7/3/24 16:59,card,ANON-0000-0000-0345,23.02,Espresso
7/3/24,7/3/24 17:59,card,ANON-0000-0000-0346,37.72,Cappuccino
7/3/24,7/3/24 19:06,card,ANON-0000-0000-0009,37.72,Latte
7/4/24,7/4/24 10:26,card,ANON-0000-0000-0143,32.82,Americano with Milk
7/4/24,7/4/24 10:27,card,ANON-0000-0000-0012,27.92,Americano
7/5/24,7/5/24 12:20,card,ANON-0000-0000-0058,37.72,Cocoa
7/5/24,7/5/24 13:43,card,ANON-0000-0000-0040,32.82,Americano with Milk
7/5/24,7/5/24 13:44,card,ANON-0000-0000-0347,32.82,Americano with Milk
7/5/24,7/5/24 18:55,card,ANON-0000-0000-0348,23.02,Espresso
7/5/24,7/5/24 19:55,card,ANON-0000-0000-0099,27.92,Americano
7/5/24,7/5/24 22:11,card,ANON-0000-0000-0349,23.02,Espresso
7/5/24,7/5/24 22:18,card,ANON-0000-0000-0350,27.92,Americano
7/5/24,7/5/24 22:18,card,ANON-0000-0000-0350,27.92,Americano
7/5/24,7/5/24 22:20,card,ANON-0000-0000-0351,37.72,Cappuccino
7/5/24,7/5/24 22:21,card,ANON-0000-0000-0351,32.82,Americano with Milk
7/6/24,7/6/24 10:28,card,ANON-0000-0000-0352,37.72,Latte
7/6/24,7/6/24 17:15,card,ANON-0000-0000-0009,32.82,Latte
7/6/24,7/6/24 17:17,card,ANON-0000-0000-0009,32.82,Latte
7/6/24,7/6/24 19:09,card,ANON-0000-0000-0012,32.82,Latte
7/6/24,7/6/24 19:10,card,ANON-0000-0000-0012,27.92,Americano with Milk
7/7/24,7/7/24 9:04,card,ANON-0000-0000-0303,32.82,Cappuccino
7/7/24,7/7/24 9:14,card,ANON-0000-0000-0353,27.92,Americano with Milk
7/7/24,7/7/24 9:15,card,ANON-0000-0000-0353,27.92,Americano with Milk
7/7/24,7/7/24 9:28,card,ANON-0000-0000-0354,32.82,Cappuccino
7/7/24,7/7/24 9:29,card,ANON-0000-0000-0354,32.82,Cappuccino
7/7/24,7/7/24 14:56,card,ANON-0000-0000-0355,32.82,Hot Chocolate
7/7/24,7/7/24 14:57,card,ANON-0000-0000-0355,32.82,Cocoa
7/7/24,7/7/24 17:07,card,ANON-0000-0000-0356,32.82,Latte
7/7/24,7/7/24 19:33,card,ANON-0000-0000-0357,32.82,Cappuccino
7/7/24,7/7/24 20:01,card,ANON-0000-0000-0358,32.82,Hot Chocolate
7/7/24,7/7/24 22:33,card,ANON-0000-0000-0359,27.92,Americano with Milk
7/8/24,7/8/24 7:33,card,ANON-0000-0000-0360,32.82,Latte
7/8/24,7/8/24 12:02,card,ANON-0000-0000-0361,23.02,Americano
7/8/24,7/8/24 14:40,card,ANON-0000-0000-0362,23.02,Americano
7/8/24,7/8/24 19:30,card,ANON-0000-0000-0363,27.92,Americano with Milk
7/8/24,7/8/24 22:14,card,ANON-0000-0000-0019,32.82,Latte
7/9/24,7/9/24 10:26,card,ANON-0000-0000-0333,27.92,Americano with Milk
7/9/24,7/9/24 10:40,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/9/24,7/9/24 11:21,card,ANON-0000-0000-0194,27.92,Americano with Milk
7/9/24,7/9/24 11:22,card,ANON-0000-0000-0194,32.82,Cappuccino
7/9/24,7/9/24 16:43,card,ANON-0000-0000-0364,27.92,Americano with Milk
7/10/24,7/10/24 11:10,card,ANON-0000-0000-0365,23.02,Americano
7/10/24,7/10/24 12:28,card,ANON-0000-0000-0366,27.92,Americano with Milk
7/10/24,7/10/24 22:13,card,ANON-0000-0000-0328,32.82,Latte
7/11/24,7/11/24 11:27,card,ANON-0000-0000-0367,32.82,Hot Chocolate
7/11/24,7/11/24 16:48,card,ANON-0000-0000-0368,27.92,Americano with Milk
7/11/24,7/11/24 22:22,card,ANON-0000-0000-0369,32.82,Latte
7/11/24,7/11/24 22:30,card,ANON-0000-0000-0370,23.02,Americano
7/12/24,7/12/24 8:03,card,ANON-0000-0000-0371,23.02,Cortado
7/12/24,7/12/24 11:48,card,ANON-0000-0000-0372,32.82,Hot Chocolate
7/12/24,7/12/24 22:33,card,ANON-0000-0000-0178,32.82,Hot Chocolate
7/12/24,7/12/24 22:34,card,ANON-0000-0000-0177,32.82,Hot Chocolate
7/12/24,7/12/24 22:35,card,ANON-0000-0000-0179,32.82,Hot Chocolate
7/13/24,7/13/24 10:38,card,ANON-0000-0000-0365,32.82,Latte
7/13/24,7/13/24 11:41,card,ANON-0000-0000-0365,32.82,Latte
7/14/24,7/14/24 10:54,card,ANON-0000-0000-0373,23.02,Americano
7/14/24,7/14/24 10:55,card,ANON-0000-0000-0373,27.92,Americano with Milk
7/14/24,7/14/24 10:56,card,ANON-0000-0000-0373,32.82,Cappuccino
7/14/24,7/14/24 10:57,card,ANON-0000-0000-0374,32.82,Latte
7/14/24,7/14/24 11:02,card,ANON-0000-0000-0375,23.02,Americano
7/14/24,7/14/24 22:31,card,ANON-0000-0000-0376,32.82,Latte
7/15/24,7/15/24 7:33,card,ANON-0000-0000-0377,32.82,Cappuccino
7/16/24,7/16/24 12:23,card,ANON-0000-0000-0378,27.92,Americano with Milk
7/16/24,7/16/24 19:29,card,ANON-0000-0000-0367,32.82,Hot Chocolate
7/17/24,7/17/24 13:05,card,ANON-0000-0000-0379,27.92,Americano with Milk
7/18/24,7/18/24 11:10,card,ANON-0000-0000-0380,27.92,Americano with Milk
7/18/24,7/18/24 11:11,card,ANON-0000-0000-0381,18.12,Espresso
7/18/24,7/18/24 11:33,card,ANON-0000-0000-0059,23.02,Americano
7/18/24,7/18/24 11:34,card,ANON-0000-0000-0059,23.02,Americano
7/18/24,7/18/24 11:35,card,ANON-0000-0000-0059,23.02,Cortado
7/18/24,7/18/24 13:23,card,ANON-0000-0000-0375,32.82,Latte
7/18/24,7/18/24 18:18,card,ANON-0000-0000-0382,32.82,Cappuccino
7/18/24,7/18/24 19:30,card,ANON-0000-0000-0009,32.82,Latte
7/18/24,7/18/24 21:19,card,ANON-0000-0000-0383,32.82,Hot Chocolate
7/18/24,7/18/24 21:22,card,ANON-0000-0000-0383,32.82,Latte
7/18/24,7/18/24 21:46,card,ANON-0000-0000-0384,32.82,Latte
7/19/24,7/19/24 11:03,card,ANON-0000-0000-0375,23.02,Americano
7/19/24,7/19/24 11:16,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/19/24,7/19/24 12:58,card,ANON-0000-0000-0386,32.82,Latte
7/19/24,7/19/24 12:59,card,ANON-0000-0000-0386,27.92,Americano with Milk
7/19/24,7/19/24 14:09,card,ANON-0000-0000-0384,32.82,Latte
7/19/24,7/19/24 14:11,card,ANON-0000-0000-0384,32.82,Cocoa
7/19/24,7/19/24 16:36,card,ANON-0000-0000-0384,32.82,Latte
7/19/24,7/19/24 16:37,card,ANON-0000-0000-0384,32.82,Latte
7/20/24,7/20/24 8:05,card,ANON-0000-0000-0387,23.02,Americano
7/20/24,7/20/24 8:06,card,ANON-0000-0000-0387,32.82,Latte
7/20/24,7/20/24 8:07,card,ANON-0000-0000-0387,23.02,Americano
7/20/24,7/20/24 9:00,card,ANON-0000-0000-0388,32.82,Latte
7/20/24,7/20/24 9:02,card,ANON-0000-0000-0389,32.82,Latte
7/20/24,7/20/24 10:39,card,ANON-0000-0000-0390,23.02,Americano
7/20/24,7/20/24 15:15,card,ANON-0000-0000-0391,32.82,Latte
7/21/24,7/21/24 10:30,card,ANON-0000-0000-0367,32.82,Cocoa
7/21/24,7/21/24 11:39,card,ANON-0000-0000-0392,32.82,Cappuccino
7/21/24,7/21/24 13:34,card,ANON-0000-0000-0393,23.02,Cortado
7/21/24,7/21/24 13:42,card,ANON-0000-0000-0394,32.82,Latte
7/22/24,7/22/24 8:13,card,ANON-0000-0000-0375,23.02,Americano
7/22/24,7/22/24 8:40,card,ANON-0000-0000-0395,23.02,Americano
7/22/24,7/22/24 10:15,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/22/24,7/22/24 16:44,card,ANON-0000-0000-0396,32.82,Latte
7/23/24,7/23/24 8:12,card,ANON-0000-0000-0197,32.82,Latte
7/23/24,7/23/24 8:40,card,ANON-0000-0000-0395,23.02,Americano
7/23/24,7/23/24 8:44,card,ANON-0000-0000-0397,27.92,Americano with Milk
7/23/24,7/23/24 8:49,card,ANON-0000-0000-0398,32.82,Cocoa
7/23/24,7/23/24 8:51,card,ANON-0000-0000-0399,32.82,Latte
7/23/24,7/23/24 9:01,card,ANON-0000-0000-0375,23.02,Americano
7/23/24,7/23/24 10:03,card,ANON-0000-0000-0400,27.92,Americano with Milk
7/23/24,7/23/24 15:20,card,ANON-0000-0000-0401,27.92,Americano with Milk
7/23/24,7/23/24 15:21,card,ANON-0000-0000-0401,32.82,Latte
7/23/24,7/23/24 21:01,card,ANON-0000-0000-0009,32.82,Latte
7/23/24,7/23/24 21:23,card,ANON-0000-0000-0012,23.02,Americano
7/23/24,7/23/24 21:24,card,ANON-0000-0000-0012,23.02,Americano
7/24/24,7/24/24 9:16,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/24/24,7/24/24 9:38,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/24/24,7/24/24 9:54,card,ANON-0000-0000-0402,18.12,Espresso
7/24/24,7/24/24 11:43,card,ANON-0000-0000-0379,32.82,Cappuccino
7/24/24,7/24/24 13:55,card,ANON-0000-0000-0399,32.82,Latte
7/24/24,7/24/24 14:45,card,ANON-0000-0000-0012,18.12,Espresso
7/24/24,7/24/24 15:18,card,ANON-0000-0000-0009,32.82,Latte
7/24/24,7/24/24 19:15,card,ANON-0000-0000-0205,32.82,Cappuccino
7/24/24,7/24/24 19:17,card,ANON-0000-0000-0205,32.82,Cappuccino
7/24/24,7/24/24 21:17,card,ANON-0000-0000-0040,27.92,Americano with Milk
7/24/24,7/24/24 21:18,card,ANON-0000-0000-0040,23.02,Americano
7/24/24,7/24/24 21:25,card,ANON-0000-0000-0012,23.02,Americano
7/25/24,7/25/24 7:54,card,ANON-0000-0000-0012,23.02,Americano
7/25/24,7/25/24 8:49,card,ANON-0000-0000-0399,32.82,Latte
7/25/24,7/25/24 10:29,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/25/24,7/25/24 11:26,card,ANON-0000-0000-0375,23.02,Americano
7/25/24,7/25/24 15:25,card,ANON-0000-0000-0403,32.82,Cappuccino
7/25/24,7/25/24 19:21,card,ANON-0000-0000-0257,32.82,Cappuccino
7/25/24,7/25/24 21:06,card,ANON-0000-0000-0404,23.02,Cortado
7/25/24,7/25/24 21:06,card,ANON-0000-0000-0404,18.12,Espresso
7/25/24,7/25/24 22:38,card,ANON-0000-0000-0328,23.02,Cortado
7/25/24,7/25/24 22:39,card,ANON-0000-0000-0405,32.82,Cocoa
7/26/24,7/26/24 8:33,card,ANON-0000-0000-0406,32.82,Latte
7/26/24,7/26/24 9:19,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/26/24,7/26/24 9:20,card,ANON-0000-0000-0059,18.12,Espresso
7/26/24,7/26/24 9:33,card,ANON-0000-0000-0407,23.02,Cortado
7/26/24,7/26/24 9:34,card,ANON-0000-0000-0407,23.02,Cortado
7/26/24,7/26/24 9:59,card,ANON-0000-0000-0408,32.82,Latte
7/26/24,7/26/24 10:00,card,ANON-0000-0000-0408,32.82,Latte
